v8-version,8,4,371,23,-node.85,0
code-creation,Builtin,3,3714,0x1361680,8,DatePrototypeToDateString
code-creation,Builtin,3,3717,0x13616a0,8,DatePrototypeToISOString
code-creation,Builtin,3,3719,0x13616c0,8,DatePrototypeToUTCString
code-creation,Builtin,3,3722,0x13616e0,8,DatePrototypeToString
code-creation,Builtin,3,3725,0x1361700,8,DatePrototypeToTimeString
code-creation,Builtin,3,3728,0x1361720,8,DatePrototypeToJson
code-creation,Builtin,3,3730,0x1361740,8,DateUTC
code-creation,Builtin,3,3732,0x1361760,8,ErrorConstructor
code-creation,Builtin,3,3735,0x1361780,8,ErrorCaptureStackTrace
code-creation,Builtin,3,3737,0x13617a0,8,ErrorPrototypeToString
code-creation,Builtin,3,3740,0x13617c0,8,FunctionConstructor
code-creation,Builtin,3,3743,0x13617e0,68,FunctionPrototypeApply
code-creation,Builtin,3,3745,0x1361840,8,FunctionPrototypeBind
code-creation,Builtin,3,3748,0x1361860,904,FastFunctionPrototypeBind
code-creation,Builtin,3,3751,0x1361c00,100,FunctionPrototypeCall
code-creation,Builtin,3,3753,0x1361c80,387,FunctionPrototypeHasInstance
code-creation,Builtin,3,3756,0x1361e20,8,FunctionPrototypeToString
code-creation,Builtin,3,3759,0x1361e40,233,CreateIterResultObject
code-creation,Builtin,3,3762,0x1361f40,950,CreateGeneratorObject
code-creation,Builtin,3,3764,0x1362300,8,GeneratorFunctionConstructor
code-creation,Builtin,3,3767,0x1362320,572,GeneratorPrototypeNext
code-creation,Builtin,3,3770,0x1362560,572,GeneratorPrototypeReturn
code-creation,Builtin,3,3773,0x13627a0,584,GeneratorPrototypeThrow
code-creation,Builtin,3,3775,0x1362a00,8,AsyncFunctionConstructor
code-creation,Builtin,3,3778,0x1362a20,81,GetIteratorWithFeedbackLazyDeoptContinuation
code-creation,Builtin,3,3782,0x1362a80,8,GlobalDecodeURI
code-creation,Builtin,3,3784,0x1362aa0,8,GlobalDecodeURIComponent
code-creation,Builtin,3,3787,0x1362ac0,8,GlobalEncodeURI
code-creation,Builtin,3,3789,0x1362ae0,8,GlobalEncodeURIComponent
code-creation,Builtin,3,3792,0x1362b00,8,GlobalEscape
code-creation,Builtin,3,3794,0x1362b20,8,GlobalUnescape
code-creation,Builtin,3,3797,0x1362b40,8,GlobalEval
code-creation,Builtin,3,3799,0x1362b60,173,GlobalIsFinite
code-creation,Builtin,3,3801,0x1362c20,169,GlobalIsNaN
code-creation,Builtin,3,3804,0x1362ce0,8,JsonParse
code-creation,Builtin,3,3806,0x1362d00,8,JsonStringify
code-creation,Builtin,3,3808,0x1362d20,3249,LoadIC
code-creation,Builtin,3,3811,0x13639e0,3045,LoadIC_Megamorphic
code-creation,Builtin,3,3813,0x13645e0,3077,LoadIC_Noninlined
code-creation,Builtin,3,3816,0x1365200,56,LoadICTrampoline
code-creation,Builtin,3,3818,0x1365240,56,LoadICTrampoline_Megamorphic
code-creation,Builtin,3,3821,0x1365280,6764,KeyedLoadIC
code-creation,Builtin,3,3823,0x1366d00,11452,KeyedLoadIC_Megamorphic
code-creation,Builtin,3,3826,0x13699c0,56,KeyedLoadICTrampoline
code-creation,Builtin,3,3829,0x1369a00,56,KeyedLoadICTrampoline_Megamorphic
code-creation,Builtin,3,3832,0x1369a40,4976,StoreGlobalIC
code-creation,Builtin,3,3834,0x136adc0,56,StoreGlobalICTrampoline
code-creation,Builtin,3,3837,0x136ae00,5232,StoreIC
code-creation,Builtin,3,3839,0x136c280,56,StoreICTrampoline
code-creation,Builtin,3,3841,0x136c2c0,5620,KeyedStoreIC
